geneID,45_highdata,90_highdata,180_highdata,360_highdata,720_highdata,1440_highdata,45_lowdata,90_lowdata,180_lowdata,360_lowdata,720_lowdata,1440_lowdata,estm,pred
FAH,0.57204535,0.621662506,0.763853724,0.792315727,0.917328217,0.948404035,0.997150122,0.747793719,0.883986427,0.882081749,0.99149022,0.960853656,inhibition,1
FAM104A,0.654887385,0.754198613,0.768465736,0.835099217,0.898340941,0.936947288,0.776147905,0.815993252,0.854668883,0.901290359,0.885294865,0.816994977,inhibition,1
FAM111A,0.652363603,0.770606903,0.783392889,0.825812659,0.91186134,1.01891134,0.8924796,0.799533572,0.745460029,0.913470403,0.920388004,0.980849787,inhibition,1
FAM122B,0.676271904,0.837839252,0.913821852,0.923153551,0.940553979,0.965199491,0.832444286,0.851018838,0.908294385,0.887470887,1.018530631,0.886103861,inhibition,1
FAM134B,0.676925611,0.830391594,0.868508403,0.877804182,0.884124782,1.002497107,0.86869561,0.832641712,0.999877245,0.752246743,0.838515394,1.156220048,inhibition,1
FAM136A,0.646193691,0.675498452,0.811228863,0.922698096,1.052481396,1.108244096,0.932632441,0.878916121,0.88934609,0.893169237,0.978727037,1.038298991,inhibition,1
FAM155B,0.476072319,0.510872119,0.648050788,0.818964913,0.865043379,0.889303392,0.703627015,0.810594713,0.756423239,0.913491098,0.903330912,0.929345931,inhibition,1
FAM162A,0.477474433,0.615924146,0.756704406,0.898541084,0.929025179,0.980238533,0.948050693,0.929520838,0.831578066,0.961602418,0.879779576,0.908017294,inhibition,1
FAM174A,0.52107017,0.552869196,0.631394979,0.832653219,0.935986417,0.949414802,0.765605218,1.099648341,0.82722115,0.803715114,0.831964307,0.929542247,inhibition,1
FAM175B,0.670669195,0.752294361,0.829926061,0.92894946,0.949073167,0.965606474,0.852050351,0.882814116,0.829413729,0.950934996,0.908199016,0.971751628,inhibition,1
FAM184A,0.530992587,0.580866085,0.614409544,0.62524444,0.81919352,1.002554085,0.923894442,0.806918244,1.551648018,0.715333242,0.736710983,0.881624086,inhibition,1
FAM185A,0.424529245,0.77420983,0.913137944,0.930685195,1.027789207,1.116232836,1.06732757,1.10262914,0.996574422,0.988776052,0.964843828,1.002714973,inhibition,1
FAM198B,0.473612874,0.517792568,0.83946081,0.878839167,0.934583089,1.009070613,1.057423522,0.80289678,1.010182898,0.827368715,0.874308036,1.049092479,inhibition,1
FAM208B,0.680971102,0.689326926,0.785088481,0.858503405,0.994994002,1.090111019,0.90099448,0.908854678,0.89547359,0.842424013,0.948377704,1.074174035,inhibition,1
FAM210A,0.58250221,0.6244567,0.733270861,0.837995643,1.002414125,1.034041165,0.77876351,0.777831567,0.784622861,0.788899165,0.934590834,1.036483488,inhibition,1
FAM216A,0.365105618,0.500704352,0.698250953,0.778059779,1.007924745,1.072674017,0.800344918,0.921386408,0.867159434,0.909626701,1.04405125,1.047281538,inhibition,1
FAM217B,0.5796252,0.677955346,0.738199933,0.795043116,0.980659919,1.059987966,0.768639305,1.171524241,0.728547451,0.863312357,0.971257113,1.092727225,inhibition,1
FAM234B,0.625162854,0.641359767,0.810168952,0.825898434,0.961373671,0.961882584,1.068848447,0.772392817,0.918930858,0.916352295,0.982295908,1.0868567,inhibition,1
FAM49B,0.496729536,0.638400072,0.842647368,0.966459912,0.999829748,1.023304764,0.687577707,0.759883617,0.860271484,0.845777214,0.95593247,0.911770775,inhibition,1
FAM53B,0.618827875,0.652429304,0.704565121,0.726754642,0.842913337,0.936760574,0.800908035,0.869028047,0.885681282,0.846271568,1.01137513,0.988709236,inhibition,1
FAM83D,0.226701346,0.394051233,0.512103693,0.655345275,0.785909126,0.954490993,0.423642182,0.479532583,0.574126699,0.66678351,0.782056314,0.966256623,inhibition,1
FAM86C1,0.57388494,0.587711554,0.587723673,0.731735868,1.002095695,1.028004125,0.837256355,0.686381388,1.087841085,0.735021356,0.805277398,0.940740221,inhibition,1
FAM89A,0.500934173,0.56513436,0.695243823,0.897500978,0.97379669,1.085142967,0.605005634,0.73818409,0.771538587,0.934252105,1.018557684,0.951979687,inhibition,1
FAM96A,0.605573353,0.65739287,0.909839216,1.082645145,1.152267342,1.166358256,0.874373705,0.919246657,1.075442687,1.005165749,1.03177895,1.098211782,inhibition,1
FAM96B,0.550207175,0.571999054,0.737252092,0.939864865,1.008635412,1.081118833,0.874843921,0.785174477,0.896720408,1.066500204,0.925147168,1.020450346,inhibition,1
FAM98A,0.42922465,0.533819913,0.623995434,0.873021741,0.898281608,0.943779055,0.534191758,0.688278749,0.660923127,0.784592871,0.889288919,0.893390372,inhibition,1
FAM98B,0.465002789,0.641671731,0.809864673,0.897944813,0.964910705,1.030470588,0.66645317,0.706486306,0.836217288,0.738924987,1.051412709,0.876216743,inhibition,1
FANCA,0.371751567,0.629442175,0.926706735,1.00636289,1.017209504,1.060957296,0.604319709,0.609158915,1.038215396,0.983047239,1.016557844,1.147424472,inhibition,1
FANCC,0.602506215,0.877771673,0.91378739,0.965507765,0.991220343,1.065438405,0.698024728,0.945340313,0.976627276,0.99154954,1.063762752,1.086468003,inhibition,1
FANCD2,0.356610932,0.804849642,0.964874788,0.968865353,0.993055226,1.01504195,0.59953947,0.874547076,0.920467585,1.016111676,1.023940555,0.950526715,inhibition,1
FANCG,0.6141827,0.762499806,0.957911277,1.01163493,1.018449089,1.206564867,0.667437912,0.688808545,0.990042922,1.080630591,0.946168191,1.273572007,inhibition,1
FANCI,0.307301425,0.61865125,0.961257147,0.97381354,0.997052184,1.041410913,0.554888822,0.649521182,0.940231206,0.996568081,1.022895749,1.000644066,inhibition,1
FARS2,0.629151727,0.689082759,0.792339217,0.902707078,1.087984371,1.118032231,0.918818571,0.893427964,0.916351204,0.906073021,1.010111959,1.068070768,inhibition,1
FARSA,0.405506457,0.495523678,0.582791536,0.784161637,0.833788019,0.91789166,0.638705345,0.780581555,0.722212681,1.001620596,0.99109751,0.878402917,inhibition,1
FARSB,0.470121733,0.655322192,0.868047269,0.884896013,1.07596722,1.076847206,0.896879867,0.992052042,0.93283831,0.896016641,1.036672376,1.043436867,inhibition,1
FAS,0.648993207,0.900555443,0.934669719,1.024207398,1.027864117,1.049790695,0.951399536,1.005165632,1.053679557,1.04755365,1.103049746,1.100362718,inhibition,1
FASTKD2,0.524311079,0.583268178,0.757182759,0.895107666,0.906461835,0.980597185,0.775071661,0.715723797,0.764628929,0.921274043,0.844602815,1.029632231,inhibition,1
FBL,0.468605562,0.589570638,0.736145966,0.88405297,0.973848994,0.984167805,0.733757359,0.763901766,0.839095088,0.880853482,0.986934566,0.97879795,inhibition,1
FBN2,0.557004341,0.839600691,0.921368691,0.939563318,0.992692993,1.002710703,0.624678622,0.765201748,0.998860009,0.958015188,1.076899965,0.90474696,inhibition,1
FBXL19,0.776725424,0.846647927,0.944328367,1.005470935,1.041938376,1.562358869,0.959312511,0.951305608,1.206226853,0.908772253,1.033287657,1.155705981,inhibition,1
FBXO41,0.573106015,0.637041857,0.716771419,0.719025477,0.78689172,0.969796798,0.747519234,0.888871527,0.898436633,0.900973631,0.860251723,1.002685925,inhibition,1
FBXO45,0.566884182,0.818320659,0.85847976,0.983314584,1.019380107,1.092789069,0.836423666,1.0055006,0.873204664,0.966824544,0.813773018,0.966852382,inhibition,1
FBXO5,0.364207379,0.616731221,0.762242361,0.934787423,0.989564666,1.129748547,0.548416647,0.697567124,0.84725464,0.952448154,1.156970251,0.969282146,inhibition,1
FDFT1,0.611094187,0.762720529,0.763593426,0.904746325,0.953665384,0.954026646,0.734175719,0.804014059,0.766521567,0.892228183,0.955773904,0.952055178,inhibition,1
FDPS,0.589047535,0.592648422,0.831241642,0.85672075,0.878428,0.998112717,0.542510259,0.657563185,0.845270878,0.885550867,0.883619814,1.013358701,inhibition,1
FDX1,0.539773906,0.627593818,0.819562256,0.921121168,1.016266619,1.030375328,0.578954914,0.794080752,0.79360828,0.739386909,0.970203697,0.890741263,inhibition,1
FEM1A,0.62501899,0.650250275,0.69642829,0.737750977,0.967259759,0.971313233,0.836022527,0.744255366,0.989595045,0.797442463,0.991649838,0.959260463,inhibition,1
FH,0.514979472,0.713861127,0.80458913,0.941265522,0.94456212,0.997424629,0.859051687,0.839092887,0.839871932,0.959548076,0.936278246,1.005305936,inhibition,1
FIGNL1,0.318015176,0.66855221,0.859827998,0.880699987,0.939405447,1.077777957,0.744412126,0.762120833,0.943529299,0.862788315,0.956263779,1.023060498,inhibition,1
FIP1L1,0.643541211,0.698262239,0.72239735,0.790340132,0.821875171,1.017728844,0.712078011,0.772206974,0.773663822,0.760336512,0.829029923,0.971906578,inhibition,1
FJX1,0.335416381,0.338120833,0.479072622,0.540234308,0.883437414,0.988387716,0.714782304,0.634172267,0.707334366,0.728508562,0.951944567,1.033367359,inhibition,1
FKBP14,0.552726935,0.708894706,0.989399997,1.01230249,1.062932495,1.112943639,0.793349003,0.825668641,1.051175489,0.967288378,1.074166905,1.090144338,inhibition,1
FKBP4,0.331336755,0.337226982,0.564974268,0.888836519,0.899802226,0.905501614,0.591355279,0.517123673,0.680055815,0.833654449,0.898495076,0.913429223,inhibition,1
FLVCR1,0.660655592,0.777333624,0.940293667,1.004196626,1.08201709,1.120257362,0.799086075,0.826960006,1.048826007,1.005208032,1.041063028,1.13668228,inhibition,1
FN3KRP,0.623702758,0.684525356,0.79308642,0.885686124,1.07875714,1.103403539,0.695721078,0.818162425,0.797496518,0.904171101,1.123041197,1.084627909,inhibition,1
FOPNL,0.655239842,0.855108963,0.940943196,1.001085601,1.057073728,1.17974352,0.988892117,0.943495984,1.078682271,0.878069307,1.025101648,1.002217001,inhibition,1
FOSL1,0.3640864,0.660377384,0.744058523,0.914319865,1.074371969,1.245712751,0.584302243,0.837096494,0.81574922,0.996173891,0.999924093,1.134272205,inhibition,1
FOXM1,0.326545737,0.702439842,0.908770159,0.969400387,0.977718945,0.9944249,0.396671982,0.686490614,0.932674476,0.951063226,0.970775545,0.952434913,inhibition,1
FOXRED2,0.333664427,0.342589649,0.595164717,0.728144599,0.933994302,0.959709955,0.518322082,0.767736385,0.684528897,0.800410012,0.881869064,0.927249116,inhibition,1
FRMD8,0.649793213,0.768010616,0.817720629,0.876514627,0.909363492,1.047955008,0.760537322,0.764374782,0.938639009,0.857585882,0.941543194,1.013161318,inhibition,1
FTL,0.630594089,0.772058408,0.787859765,0.906658669,0.946495208,1.043471293,0.793106084,0.924148103,0.965831886,0.957893733,0.898611389,0.955976206,inhibition,1
FTSJ3,0.610310329,0.693058648,0.730692392,0.853548475,0.888214778,0.916274534,0.665362997,0.847782294,0.793844309,0.934370608,0.944476841,0.95772858,inhibition,1
FUCA2,0.601247308,0.850007803,1.009223446,1.064270285,1.086483194,1.127740106,0.803973155,0.928934119,1.066369298,1.082837234,1.106765024,1.076769589,inhibition,1
FXN,0.382739213,0.470656489,0.697677429,0.82503945,0.963245177,0.978445522,0.691638298,0.702624142,0.778628383,0.801610503,0.875293579,0.886647425,inhibition,1
FXR2,0.668481662,0.727006393,0.821315392,0.895187686,0.901819682,0.92012177,0.761503456,0.773791962,0.926335587,0.978829175,0.922810716,1.084520337,inhibition,1
FXYD5,0.94188017,0.986277373,1.008135351,1.096014125,1.10918995,1.129586547,0.701392485,0.888144633,1.013708634,1.126243996,1.098982149,1.200589307,inhibition,1
FZD8,0.468123089,0.623926776,0.662634519,0.695980593,0.723351416,0.937424453,0.591959611,0.757022628,0.89558447,0.865250458,0.833468468,0.967560806,inhibition,1
G2E3,0.634935759,0.846092522,0.863759947,0.878308132,0.898431658,0.978976579,0.691756128,0.890979916,0.886942583,0.854726214,0.808373656,1.007516682,inhibition,1
G3BP1,0.598063109,0.618959373,0.738136616,0.853364547,0.987188784,1.008996767,0.83972425,0.704487401,0.713958978,0.738251223,0.901934448,1.079595631,inhibition,1
G3BP2,0.643021521,0.753867195,0.780749023,0.951868867,0.975684458,1.001152376,0.736863124,0.85199828,0.769930657,0.829878971,0.999841041,0.922532298,inhibition,1
GADD45GIP1,0.589177851,0.670717066,0.72380411,0.822732564,0.931842849,0.971469546,0.762543226,0.797600862,0.9167061,1.158759208,0.932680865,0.979491014,inhibition,1
GALNT18,0.537495987,0.554789765,0.73347394,0.92094518,0.97750992,1.002921555,0.848204537,0.780789018,0.817083024,1.059265017,1.030863767,1.101514406,inhibition,1
GAPDH,0.657324852,0.659859916,0.69415665,0.93109802,1.000288264,1.018936081,0.969551593,0.848424311,0.852431791,0.931806502,0.992484215,0.972694246,inhibition,1
GAR1,0.495353281,0.574560284,0.71279979,0.828569127,0.981427206,1.045164412,0.672332088,0.75182852,0.75593162,0.799246233,0.983675888,1.005338505,inhibition,1
GART,0.569775544,0.757270031,0.840123345,0.8545308,0.930487201,0.940643994,0.95786171,0.995154045,0.915287592,0.852752735,0.974480446,0.989772989,inhibition,1
GATAD2A,0.634875686,0.758014086,0.840818721,0.966302788,1.080765353,1.119073801,0.729396362,0.817084168,0.912967194,1.009500351,1.084631138,1.054998288,inhibition,1
GBA,0.843862144,0.950948444,0.96803712,0.994970986,1.019051443,1.066910498,0.573544099,1.033219444,1.028067888,0.866758063,1.065944919,1.119743443,inhibition,1
GBE1,0.618326577,0.763564954,0.774493552,0.947608955,1.034059526,1.127576767,0.884817044,0.776098256,1.193526516,0.780441401,0.948512824,1.034352269,inhibition,1
GCAT,0.475513683,0.505314448,0.59828166,0.608857786,0.826397443,0.891383867,0.764848981,0.838843857,0.831519253,0.849928586,0.934551798,0.818045934,inhibition,1
GCDH,0.555768281,0.70012673,0.739217885,0.829821155,0.8704608,0.955902429,0.792911995,0.859886588,1.05084319,1.022730907,0.975613587,0.92849095,inhibition,1
GCFC2,0.519293727,0.730798273,0.735293798,0.837615512,0.903662549,0.997871718,1.015452323,0.866013545,0.935526815,0.747310895,0.971721406,0.832192219,inhibition,1
GCH1,0.55768171,0.637239825,0.829223629,0.902118817,1.051741295,1.183111962,0.789147307,0.829952988,0.814025793,0.895726746,1.055016652,1.027209916,inhibition,1
GCLC,0.613451489,0.614729381,0.690661008,0.759715595,0.961774074,1.034292003,0.956387187,0.882604497,0.702281839,0.846575698,0.916138817,1.05270829,inhibition,1
GCLM,0.640490497,0.736458308,0.881028889,1.0312899,1.085638023,1.103723494,0.780697633,0.819813245,0.841737161,0.901931223,1.079444424,0.863794981,inhibition,1
GCNT1,0.439762324,0.549863285,0.850104816,0.866415365,0.880000796,1.037814177,0.603863349,0.690845449,0.863631477,0.875072928,0.956606557,1.048497272,inhibition,1
GEMIN4,0.350149039,0.358040553,0.502978018,0.689987142,0.898292675,0.99569082,0.652264142,0.534276075,0.665794418,0.745462578,0.964733602,0.984681357,inhibition,1
GEMIN5,0.309093073,0.313192141,0.484037126,0.690129313,0.922687342,0.964412072,0.628394301,0.548947182,0.614215402,0.662565762,0.928559591,0.980761966,inhibition,1
GEMIN6,0.447824309,0.522053978,0.713225464,0.881469683,0.97078724,0.972260984,0.693460947,0.699406888,0.870678731,0.898353177,0.955082282,0.976544602,inhibition,1
GEN1,0.61267946,0.976115582,1.020463124,1.049012478,1.066707611,1.156053193,0.743911624,1.025298856,1.019661827,0.925024382,0.973227056,1.069533965,inhibition,1
GFM1,0.515170501,0.750991543,0.985162677,0.999379229,1.016439933,1.11771149,0.810245681,0.907793027,0.961110157,1.01128735,1.015534299,1.149572063,inhibition,1
GFM2,0.650825074,0.715696386,0.897000463,0.920258037,1.030560599,1.035215739,0.882679026,0.819460973,0.898853321,0.907196204,0.941423328,1.069155057,inhibition,1
GGA2,0.489530145,0.644617194,0.685470443,0.827747231,0.993595365,1.061102515,0.627604117,0.893476061,0.752634436,0.895574969,1.025297366,1.067072418,inhibition,1
GGCT,0.398197374,0.53676321,0.784887751,0.977892878,1.066899932,1.11514922,0.858435859,0.750036458,0.903546352,0.999050033,1.043807266,1.115910974,inhibition,1
GGCX,0.619742538,0.807667893,0.896441697,0.920899294,1.007198166,1.034732846,0.701891486,0.903088409,0.916619464,0.935523618,1.052035574,0.871767233,inhibition,1
GINS3,0.302309373,0.422979929,0.728975957,0.842473497,0.897849272,1.043971457,0.482381852,0.598147272,0.773462496,0.918987887,0.775413341,1.021951441,inhibition,1
GINS4,0.314339925,0.601760728,0.96004345,0.974311989,0.978671713,1.117674615,0.603136843,0.596219482,0.919143581,0.900328352,0.943759114,1.076231913,inhibition,1
GIT1,0.627633181,0.673222436,0.730885507,0.844459785,0.9657512,0.995464839,0.880470392,0.88460443,0.956020476,0.882196719,1.243729699,1.110193628,inhibition,1
GLA,0.350576558,0.55543532,0.893393334,0.969111719,0.980929713,1.031324447,0.454676749,0.56332244,0.879088965,1.020385939,1.012809831,1.064773177,inhibition,1
GLB1L2,0.279054527,0.5337688,0.799898314,0.946284635,0.997863246,1.042047366,0.801556571,0.68434061,0.882655444,1.145221673,1.015072283,1.132517573,inhibition,1
GLMN,0.598690504,0.655823435,0.873375013,0.951752967,0.997708217,1.038705556,0.718235591,0.82559597,0.921737501,1.028052072,0.953680583,0.913196459,inhibition,1
GLO1,0.591309517,0.684524149,0.893624176,0.982531305,1.014826415,1.102313614,0.739626383,0.831705135,0.938500949,0.846754478,0.984501084,0.905187784,inhibition,1
GLRB,0.256564313,0.640904368,0.654830439,0.743049287,0.859188207,0.930763781,0.782557162,0.849890928,0.915736404,0.7264099,0.844582546,1.105831161,inhibition,1
GLRX2,0.553770205,0.703459425,0.847101216,0.892758565,1.023286249,1.064934055,0.738973879,0.807351655,0.856995667,0.873911664,0.953876633,0.944554845,inhibition,1
GLRX3,0.653214942,0.692196876,0.821570538,0.949423478,1.02882856,1.029245929,0.824960774,0.880192662,0.870856651,0.896384702,0.972084029,0.962718838,inhibition,1
GLRX5,0.531160649,0.543362424,0.776844074,0.979684363,0.997803193,1.114978341,0.644832956,0.795178099,0.88005586,0.880458106,0.990885715,1.034897198,inhibition,1
GLUD1,0.549215172,0.611690261,0.727607487,0.827530408,0.948344626,0.987403852,0.898954572,0.844375059,0.812124955,0.815595042,0.981379891,1.052953474,inhibition,1
GLUL,0.42191347,0.496193986,0.588016488,0.718352475,0.837306387,0.962231372,0.811213003,0.651614144,0.602041847,1.109836948,0.801659411,0.980390843,inhibition,1
GMCL1,0.465543694,0.623680785,0.859477009,0.867376852,0.973956336,1.010571489,0.958837654,0.897384165,0.810714654,0.910244221,0.857497626,0.946576058,inhibition,1
GMPS,0.480315031,0.614088751,0.785243188,1.012491991,1.013600156,1.041953727,0.772956004,0.742272737,0.827624358,1.033763981,0.873650767,1.097610618,inhibition,1
GNA11,0.617889999,0.787735848,0.835616992,0.856259794,0.953736435,1.013954866,0.77325558,0.87023936,1.084879786,0.958763767,0.925812776,1.068356667,inhibition,1
GNB4,0.555636716,0.623100891,0.843001273,0.901601598,0.990993943,1.036592959,0.56086876,0.566511619,0.767771068,0.661370939,1.031551702,0.853591396,inhibition,1
GNL2,0.489581641,0.554391338,0.662984527,0.847980149,0.955283099,1.020964238,0.694339803,0.698970662,0.708961664,0.806540305,0.979419143,1.025339513,inhibition,1
GNL3,0.497398909,0.515685609,0.686820933,0.86921031,0.972945291,1.015397603,0.838104808,0.724414996,0.769956269,0.900908613,0.999593291,1.02780392,inhibition,1
GNL3L,0.590400743,0.868496255,0.921092525,0.928955435,0.947755886,0.962078472,0.859971948,1.013404546,0.963556302,0.89325359,0.802266886,1.047232937,inhibition,1
GNPDA1,0.651217805,0.784829661,0.878175412,0.946415955,1.013501724,1.040397212,0.783926424,0.857007487,0.846800463,0.93776103,0.886465737,0.976533944,inhibition,1
GNPNAT1,0.568889919,0.737437696,0.844930002,1.004561189,1.073768875,1.173602942,0.753254059,0.793149446,0.862643932,0.806826973,1.003107748,0.902295158,inhibition,1
GOLM1,0.536598259,0.766416043,0.978839202,1.072071753,1.079762783,1.125160056,0.80918786,0.92311172,1.025945557,1.083012983,1.047579376,1.125592909,inhibition,1
GORASP2,0.621037545,0.684194975,0.79260144,1.082378174,1.103703944,1.192783333,0.807363962,0.949466115,0.923215447,0.991392727,1.097695278,1.063416082,inhibition,1
GOT1,0.396596975,0.617655953,0.835533904,0.92040534,0.96710096,0.974002388,0.707795024,0.84139665,0.886605577,0.978997576,0.955960953,0.953612073,inhibition,1
GOT2,0.473882156,0.640095912,0.804146841,0.953657754,0.996032732,0.997209104,0.736971369,0.820641442,0.857291516,0.905109745,1.00703608,0.931930594,inhibition,1
GPATCH3,0.603770849,0.786127883,0.941834948,0.955596436,0.965905029,1.06287137,0.747176892,0.834079575,0.907636527,0.923979281,0.960891686,1.003117569,inhibition,1
GPATCH4,0.460700352,0.513456941,0.682563223,0.819692513,0.909654617,0.919226267,0.664026388,0.715168434,0.795828926,0.888371604,0.944682816,0.940690602,inhibition,1
GPC4,0.67902111,0.860725799,0.870587645,0.920966808,0.95212792,1.018911065,0.929080691,0.906874337,0.859777384,0.96911909,1.067308635,0.96696523,inhibition,1
