,geneID,ctrl,45_lowdata,90_lowdata,180_lowdata,360_lowdata,720_lowdata,1440_lowdata,ctrl,45_highdata,90_highdata,180_highdata,360_highdata,720_highdata,1440_highdata,estm,pred
152,C1orf116,0,0.623644853,0.650000339,0.924479012,0.871255951,0.819785052,1.100033643,0,0.638315837,0.675963906,0.684002636,0.751773887,0.814231941,0.88269288,rejected,0
153,C1orf122,0,0.730897932,0.867374718,0.867541658,0.974597473,0.859626632,1.032052604,0,0.607539883,0.780063194,0.911715388,0.929716088,0.968838139,1.092776588,rejected,0
154,C1orf159,0,0.591399803,1.191467189,0.996833191,0.941914735,0.782675461,0.884457258,0,0.549151429,0.73849337,0.794609639,0.857008904,0.879079646,0.939540688,rejected,0
155,C1orf226,0,0.565739218,0.596961017,0.821898335,0.914205667,1.031246055,0.950903691,0,0.290417939,0.500758639,0.551408829,0.672190916,0.792357597,0.956617201,rejected,0
156,C20orf24,0,0.690956371,0.694154023,0.955735397,1.096728484,1.105603787,1.150761187,0,0.420812143,0.570805842,0.860696216,1.15532674,1.169256982,1.202971167,rejected,0
157,C20orf27,0,0.568403782,0.852870391,0.793110465,1.026448486,0.953071056,1.05178069,0,0.431627554,0.606950294,0.638577431,0.797714845,0.968022064,0.996353116,rejected,0
158,C21orf58,0,1.008565518,0.845088478,1.281491283,1.435350991,1.644911862,1.461411413,0,0.780357201,0.844459086,1.03813993,1.130773262,1.593424885,1.631935277,rejected,0
159,C2orf42,0,0.983561024,0.968019,1.053647002,1.167514492,1.491737339,1.56455943,0,0.819512124,0.934669769,1.032728936,1.119266738,1.441093663,1.916584482,rejected,0
160,C5orf34,0,0.791319231,0.932572492,1.146559177,1.264131882,1.333133035,1.488850198,0,0.455315758,0.904032752,0.976547724,1.229524453,1.325976227,1.517456239,rejected,0
161,C5orf38,0,1.034530426,1.09520198,1.352339616,1.174020887,1.572789624,1.977290321,0,0.726620237,0.896576364,0.961476618,0.989045066,1.378103254,1.385597266,rejected,0
162,C8orf82,0,1.049895553,1.118864677,0.902300238,0.992519254,1.263926701,1.682264314,0,0.824551171,0.850453717,0.97996077,1.006602822,1.08151226,1.461033613,rejected,0
163,C9orf3,0,1.170614424,1.14383393,1.374857101,1.210526763,1.503954297,1.311675248,0,1.012083639,1.119649359,1.207815291,1.286989264,1.568316407,2.070806393,rejected,0
164,C9orf40,0,0.833474999,1.034011904,1.12926949,0.975921659,1.169414964,1.196380845,0,0.645565514,0.956286802,1.081729741,1.095787804,1.105516795,1.276699942,rejected,0
165,C9orf91,0,0.904461266,0.991876862,1.059751467,1.19196243,1.684820081,1.578877226,0,0.952863899,1.052363178,1.182780409,1.222472012,1.589774561,1.592625429,rejected,0
166,CA2,0,0.614535488,0.64926183,0.822629969,0.593145822,0.749871423,0.76188976,0,0.41883654,0.465638782,0.709120682,0.728397341,0.781155991,0.864927432,rejected,0
167,CACNB1,0,0.819389934,0.938679301,1.168060444,1.024596449,0.895188218,1.270395081,0,0.785642621,0.821064576,0.998843603,1.080018933,1.085397442,1.641939085,rejected,0
168,CACNB3,0,0.776879368,1.036986092,0.945236603,1.041132581,0.922808523,1.234272834,0,0.817216763,0.85051635,0.940774732,1.0731988,1.343836198,2.1966326,rejected,0
169,CALB1,0,0.804672993,0.656298013,1.188423482,1.605073872,0.772538546,1.16617235,0,0.625811125,0.689465728,0.717789618,0.810932035,0.851421283,1.19296256,rejected,0
170,CAMK2N1,0,0.648870483,0.896055542,1.024858419,0.98504884,0.806164935,1.093717784,0,0.702805116,0.927247719,1.010073729,1.015203124,1.05612683,1.138280159,rejected,0
171,CAMKK1,0,0.824357918,0.914216692,0.875462202,0.938412855,1.73234729,1.389775245,0,0.852633609,0.918661651,1.059024114,1.109943196,1.64481806,1.810704882,rejected,0
172,CAP2,0,0.526319249,0.71593647,0.57710773,0.783121661,0.782314406,0.990355854,0,0.620147046,0.709595206,0.769589726,0.780838176,0.844220827,0.879643252,rejected,0
173,CARD10,0,0.887145564,0.948395817,0.642884153,0.594184129,0.963049279,1.228127745,0,0.80054155,0.801813944,0.804322026,0.817333276,0.858043727,0.859102689,rejected,0
174,CARD8,0,0.777581927,0.889862983,0.880066603,1.324488707,1.89618881,1.753769754,0,0.682357536,0.869455748,0.937765952,1.324905737,2.358305131,2.497396318,rejected,0
175,CARS,0,1.025617815,1.332190208,1.016803572,1.276093821,1.947247034,2.409219283,0,0.887058342,1.019688014,1.078224452,1.185237073,2.036188339,2.456386337,rejected,0
176,CASC5,0,0.404926346,0.800077659,0.787893011,0.902779946,0.874041669,0.962692899,0,0.361015975,0.858574123,0.889729074,0.904205996,0.914653902,0.99602915,rejected,0
177,CASZ1,0,0.773498545,0.919689637,1.154829127,1.080884099,1.020258953,1.316238273,0,0.78426244,0.942805032,0.986595419,1.114224841,1.227936287,1.599631982,rejected,0
178,CAV1,0,0.491061416,0.629435597,1.056068542,1.113733319,0.93294546,1.064750977,0,0.54569248,0.604070089,0.942423201,1.121687396,1.184218429,1.277383574,rejected,0
179,CBX2,0,0.874635184,0.749792326,0.802303859,0.939436231,1.016527308,0.927397755,0,0.652638958,0.685429414,0.803033663,0.832598608,0.920185277,0.972635105,rejected,0
180,CBX4,0,0.556334636,1.047788206,1.130157981,0.822832542,1.352901248,0.962132829,0,0.382495141,0.617853595,0.797860945,0.811312227,0.836687765,1.062283707,rejected,0
181,CCDC107,0,0.701114438,0.685086161,0.958600815,0.97191325,1.032272943,1.170816693,0,0.602939697,0.83120604,0.84853885,0.917315534,0.987722381,1.053630928,rejected,0
182,CCDC115,0,0.999791898,1.246231525,1.05546478,1.283513577,1.356027913,1.736633548,0,0.907341749,0.944316378,1.150208976,1.155198291,1.179868437,1.678619304,rejected,0
183,CCDC130,0,0.95866203,0.855682392,1.234821688,1.108590964,1.303892597,1.443811323,0,0.756467469,0.828822798,0.98600978,1.145785311,1.539613838,1.656490672,rejected,0
184,CCDC134,0,0.481502275,0.789585445,0.995661425,1.093863679,1.117089896,1.081962291,0,0.259073697,0.56978061,0.97353878,0.978312414,1.044662505,1.061500951,rejected,0
185,CCDC142,0,0.726745949,0.872758468,0.979505237,1.023347571,1.27067411,1.452549322,0,0.604475019,0.807455318,0.92945737,0.991533017,1.049180455,1.595140381,rejected,0
186,CCDC15,0,0.985453338,0.797861577,0.85997275,0.939545209,1.447552344,1.542840281,0,0.728527523,0.85531774,0.878750624,0.918248061,1.356763007,1.729387684,rejected,0
187,CCDC150,0,0.838782181,0.841005901,1.130420874,1.083040881,1.130906528,1.167883645,0,0.641305211,0.917708036,1.042085439,1.094767739,1.127355552,1.329623353,rejected,0
188,CCDC163P,0,1.212993088,0.90861273,1.230170523,1.443431212,1.603909231,1.604714407,0,0.82638398,1.058504083,1.12763392,1.470941535,1.838177973,1.971772898,rejected,0
189,CCDC78,0,0.704754505,0.767534191,1.105042723,1.16515959,1.320284647,0.861651252,0,0.501398191,0.605522446,0.710452808,0.792456208,0.813531907,0.889640359,rejected,0
190,CCDC80,0,1.039580102,0.968540592,1.593946028,1.116581619,1.78310844,0.452375158,0,1.001031154,1.010086808,1.605947527,2.153284644,2.215997745,2.397664539,rejected,0
191,CCL20,0,0.723931593,1.08347818,1.15839635,1.263234713,1.789643944,1.419641725,0,0.604324361,1.073172717,1.119245931,1.203419915,1.352638478,1.438508535,rejected,0
192,CCNA1,0,1.00508267,0.745850504,0.924943553,0.937862448,0.883131082,2.028706257,0,0.28470886,0.622211283,0.627796691,0.90212795,0.955365371,1.130621742,rejected,0
193,CCNA2,0,0.39815826,0.78363382,0.915389735,0.877502397,1.107447859,0.936964878,0,0.277101378,0.690319262,0.903816484,0.973282022,1.010357935,1.089065677,rejected,0
194,CCNE1,0,0.334901097,0.73144118,0.557383988,0.928300096,0.945635642,1.015259787,0,0.282952261,0.420913045,0.474476243,0.882994438,0.958214582,1.037148142,rejected,0
195,CCNE2,0,0.200076439,0.659508815,0.590203953,1.070554608,0.909833372,0.931481573,0,0.172945641,0.328035767,0.560574671,0.912824886,0.921793773,1.069292261,rejected,0
196,CCS,0,0.931327723,0.880340796,1.444977603,1.451234232,1.310816235,1.46860249,0,0.767574094,0.834389777,1.103692306,1.349843455,1.420674728,1.95295611,rejected,0
197,CD14,0,0.842827903,1.303105927,0.76390216,1.134055715,1.050665223,0.925204201,0,0.308679279,0.407571042,0.561648124,0.717880301,0.865356799,0.897538718,rejected,0
198,CD24,0,0.970704125,0.722263611,0.916614707,1.406044511,1.034683809,0.827011548,0,1.157104562,1.233146485,1.40760428,1.811005778,1.834761659,2.644121761,rejected,0
199,CD3EAP,0,0.544798727,0.747111258,0.736181074,0.991262932,1.00359236,1.26046777,0,0.491604967,0.649293515,0.664259713,1.05219602,1.101936254,1.379980187,rejected,0
200,CD55,0,0.97232663,0.935167501,1.441505836,1.095989544,1.255461428,1.332241251,0,0.55240042,0.822623816,0.951289977,1.047787143,1.175484487,1.211612949,rejected,0
201,CD83,0,0.607610642,0.739407162,1.31055248,1.025279848,1.342370846,1.324142248,0,0.405861091,0.615551694,1.094537758,1.10729702,1.331936959,1.477369797,rejected,0
202,CDAN1,0,0.822595298,0.980190053,1.150532293,1.069364897,1.594872329,1.224529295,0,0.796900489,0.84038733,1.199594672,1.286087288,1.33917111,1.342040206,rejected,0
203,CDC25C,0,0.480973083,0.991372331,1.039293983,1.019501586,1.198997795,1.180898682,0,0.515450768,0.982273314,1.011021152,1.101550521,1.281824986,1.318420601,rejected,0
204,CDC42BPG,0,0.996053079,0.867036177,0.93810644,0.941673337,1.04387616,1.490835184,0,0.883098173,0.896972872,0.991458827,1.072913302,1.262125178,1.827106458,rejected,0
205,CDCA2,0,0.454250063,0.834009796,0.936402998,0.996197447,1.100526355,1.086726839,0,0.321548601,0.758145684,0.91484805,1.059506952,1.077589315,1.083656719,rejected,0
206,CDCA3,0,0.375026977,0.854377455,1.034479998,1.168511875,0.994467689,1.082506019,0,0.372444217,0.839223195,0.978345354,0.996333042,1.000682366,1.020880558,rejected,0
207,CDCA7,0,0.582598674,0.9677517,0.785942796,0.821048634,0.997775716,1.106015772,0,0.355914814,0.428157581,0.732152412,0.77460912,0.970691767,1.069316688,rejected,0
208,CDH16,0,0.946204526,1.129832155,0.963016002,0.718129813,1.040719202,0.771787927,0,0.482329504,0.64204578,0.673042369,0.827404,0.829755108,0.940994738,rejected,0
209,CDH24,0,0.579361826,1.028238171,0.961672426,1.323379239,0.821497258,1.076513209,0,0.792557076,0.98519578,1.026428204,1.040447722,1.133490458,1.223052812,rejected,0
210,CDK14,0,0.750438499,1.050347442,0.935923112,1.275057878,1.087939529,0.801388893,0,0.886254988,1.043833522,1.11483601,1.404570308,1.62479643,1.630791622,rejected,0
211,CDK19,0,0.870427727,0.792238109,1.237298411,1.364198332,1.646161454,1.971076661,0,0.885993386,1.054494,1.225141519,1.574375313,2.110685329,2.321672096,rejected,0
212,CDKAL1,0,0.82975171,0.633096159,0.909106442,0.922939318,1.021116846,0.964301252,0,0.748443763,0.834144187,0.9173928,1.004029292,1.026342109,1.045789468,rejected,0
213,CDKN1C,0,1.16508335,1.264814393,1.342278806,1.105291024,1.26681117,2.541722796,0,1.173366317,1.301580029,1.537712412,1.638474761,1.764867539,2.739332534,rejected,0
214,CDON,0,0.900585479,1.697690645,1.229078511,0.821003084,1.10330926,1.233390226,0,0.908682281,0.915330135,0.956606799,0.980242184,1.026836242,1.168762706,rejected,0
215,CDR2L,0,0.549057333,0.592547648,0.863320277,0.956572413,0.842467012,1.101921274,0,0.473251552,0.732295164,0.770357657,0.802926312,0.903945485,1.067911655,rejected,0
216,CDT1,0,0.439442126,0.73227709,0.703268627,0.981858434,1.115931004,1.136104574,0,0.294538622,0.294926834,0.53867416,0.68074783,1.035955854,1.09595929,rejected,0
217,CEBPD,0,0.696247464,1.143512991,0.841878803,1.556137721,0.896484245,0.981870227,0,0.46040868,0.533544489,0.57567207,0.647773549,0.655324696,0.79008612,rejected,0
218,CEBPG,0,0.994442308,1.171390269,1.081994056,1.129492201,1.395990118,1.705718768,0,1.060155683,1.12794656,1.164505706,1.293595344,1.42935635,1.761526056,rejected,0
219,CENPA,0,0.413183901,1.167907615,1.016497419,1.06884439,1.293474755,1.194591336,0,0.449435614,1.034668748,1.095740136,1.10932772,1.249014547,1.314375568,rejected,0
220,CENPE,0,0.45068655,0.985940612,0.928827126,0.992419737,1.144600524,1.106682238,0,0.378052739,0.931876716,0.939729152,1.06353691,1.185666174,1.203573052,rejected,0
221,CENPF,0,0.501861752,0.903945465,0.965100624,0.977963325,1.064321601,1.17358341,0,0.487598701,0.922709535,0.931947455,0.954642996,1.138849183,1.162008963,rejected,0
222,CENPI,0,0.367296054,0.603232077,0.70545447,0.848860239,0.971935267,0.990454243,0,0.341771212,0.755994791,0.79473849,0.886174364,0.918188872,1.077098694,rejected,0
223,CENPK,0,0.748156457,0.830688853,0.931766939,0.850095795,1.005670991,1.001308321,0,0.470056307,0.894296729,0.912217557,0.97593313,1.006549207,1.186842541,rejected,0
224,CENPL,0,0.547226843,0.962152454,0.935034083,0.993166221,1.122294717,0.938075918,0,0.405087403,0.879956293,0.904633143,1.054190745,1.075189333,1.076950651,rejected,0
225,CENPM,0,0.520561146,0.472391743,0.846163927,1.111151689,1.140377553,1.039753171,0,0.204050594,0.367276126,0.729864315,0.775395334,0.865218971,0.946063663,rejected,0
226,CENPU,0,0.667776086,0.726835776,0.937818307,0.818858172,1.155722563,1.224144304,0,0.345897598,0.76246577,0.972002497,0.990695355,1.070994958,1.287278902,rejected,0
227,CENPV,0,0.842059532,0.802179809,1.06507576,1.143023627,1.287350774,1.201609034,0,0.51430206,0.664797179,1.007478751,1.087843952,1.157195914,1.181530812,rejected,0
228,CEP152,0,0.764860481,1.027111748,1.131026445,1.184969015,1.251209992,1.611398862,0,0.538112376,1.041450204,1.123771342,1.170384842,1.172734455,1.422163252,rejected,0
229,CEP170,0,0.767611019,1.002937003,0.84084796,1.007612715,1.107612281,1.106160267,0,0.78306088,0.984908931,1.209406852,1.215038607,1.33846954,1.677023663,rejected,0
230,CEP44,0,1.097333187,1.113793679,1.283184368,1.078624505,1.494369289,1.711342542,0,0.995471267,1.027967861,1.05003549,1.189340946,1.527808756,1.73681119,rejected,0
231,CEP55,0,0.345108648,0.854601164,0.763835877,0.893983379,0.989221675,0.88152881,0,0.305771342,0.834417404,0.878530389,0.915047349,0.918403873,0.920155449,rejected,0
232,CEP57L1,0,0.721156747,1.032040914,0.919142134,1.165710984,1.359299122,1.458713764,0,0.703432378,0.923814293,0.953711664,1.215609782,1.426793361,1.639834548,rejected,0
233,CEP97,0,0.710015646,0.664863243,0.842760021,0.944512471,1.047728093,0.928593276,0,0.592034226,0.680781573,0.799742803,0.849486548,0.976213868,1.085938953,rejected,0
234,CERK,0,0.823092029,0.667206012,0.960263564,0.857972947,0.907823933,1.02214945,0,0.839792416,0.856506867,0.890812124,0.901450593,1.096693211,1.204886575,rejected,0
235,CH50742P118,0,0.719781557,0.612725749,0.702855751,1.012366262,1.408384477,0.969184472,0,0.698309734,0.739414044,0.789583743,1.19136397,1.594328983,1.731501053,rejected,0
236,CHCHD1,0,0.695745228,0.867434115,1.03431865,0.991924039,1.17719812,1.036983472,0,0.63117176,0.715772248,0.929260892,1.039372929,1.106314753,1.112218003,rejected,0
237,CHKB,0,0.904281687,1.117216235,1.587051458,1.612265056,1.635099294,1.583561316,0,0.652456368,0.711550565,1.277812376,1.637520709,1.906836465,2.46427722,rejected,0
238,CHPF2,0,0.778478636,0.990901988,1.147338057,1.071587366,1.462998496,1.376877987,0,0.899636067,0.969062399,0.986408002,1.045845548,1.110460509,1.984856912,rejected,0
239,CHPT1,0,0.803245524,0.888304582,1.12735365,1.157698641,1.234036239,1.177940633,0,0.465167628,0.722691865,1.132373164,1.132614156,1.356229472,1.360893295,rejected,0
240,CHTF18,0,0.737355602,0.706716605,1.139588068,1.424945461,0.974687345,1.142970756,0,0.591126051,0.766241197,0.804006033,0.880391905,0.925506917,0.994713162,rejected,0
241,CIART,0,0.721305316,0.612409458,1.308524315,0.749330883,0.797088119,0.989430889,0,0.243783897,0.44676141,0.469693116,0.542959726,0.612346872,0.89260645,rejected,0
242,CIC,0,1.173755488,1.008070574,0.92575818,1.007088488,1.137505227,1.64630615,0,0.843350705,0.930175165,0.968796964,1.014474542,1.345517021,2.502557422,rejected,0
243,CIDEB,0,0.944350493,0.760193013,0.918772838,0.874972288,0.809664461,0.61070255,0,0.458045663,0.513813256,0.630277271,0.660088742,0.734836866,0.97139379,rejected,0
244,CIPC,0,0.896389157,0.876040073,0.898118918,1.521309288,0.883761407,1.008515826,0,0.555468744,0.767299079,0.807351977,0.904668961,0.924799913,1.032688354,rejected,0
245,CIT,0,0.629712057,0.99036133,1.037894658,1.135756704,1.211502429,1.145187554,0,0.614632089,1.028380316,1.060830258,1.132739862,1.252306129,1.270908432,rejected,0
246,CITED2,0,0.872763781,0.53692744,0.695254066,0.602229746,1.150257791,1.339953296,0,0.304855702,0.376596046,0.396348843,0.470907393,0.620312617,0.827913469,rejected,0
247,CKAP2L,0,0.407245396,0.782782676,0.927978567,0.945820116,1.049537107,1.069422401,0,0.385337963,0.873705352,0.887417664,0.892248383,1.160417174,1.188502022,rejected,0
248,CKLF,0,0.856170349,1.016792555,1.077946468,1.226236181,1.135545284,1.033723816,0,0.612516142,0.950738735,1.026049364,1.062848585,1.147099544,1.212811851,rejected,0
249,CKS2,0,0.618372638,1.037899678,1.178084239,1.124776099,1.113965706,1.079828822,0,0.445707733,0.86321331,0.999180029,1.03940698,1.122771939,1.131974227,rejected,0
250,CLCA2,0,0.879985034,0.881400297,0.887815695,1.005163492,1.628301576,1.943605673,0,0.887182034,0.893275489,0.920214808,0.930345908,1.416603483,1.495669281,rejected,0
251,CLCF1,0,0.61666203,0.637898552,1.177773827,0.887580756,1.774466421,1.362954635,0,0.729676594,1.156229513,1.303465189,1.310764751,1.430319814,1.654353301,rejected,0
252,CLCN2,0,0.547595942,0.780604801,0.793316124,0.946522342,1.143683463,0.855926048,0,0.472702702,0.588528618,0.652408855,0.816897182,0.82599024,0.925406609,rejected,0
253,CLDN1,0,0.743336571,0.965688416,0.895855967,1.088476039,1.156728912,1.373828731,0,0.624811835,0.773125181,0.871431176,0.938921568,0.970637419,1.106310927,rejected,0
254,CLDN15,0,0.856972799,0.916635974,1.065831934,0.827288817,1.245360607,1.574942671,0,0.755585514,0.819591362,0.83019622,0.85069992,1.338197261,1.74435547,rejected,0
255,CLDN4,0,0.953783371,0.737438732,0.886725966,0.96539321,1.050588133,2.063367482,0,1.0329853,1.169153108,1.334679576,1.44482057,1.968053208,2.231090311,rejected,0
256,CLEC2B,0,1.274678991,0.883193188,0.756180864,0.821580957,1.160372416,1.976942711,0,0.63094899,0.790594406,0.835555756,0.900381476,1.023721146,1.136044371,rejected,0
257,CLGN,0,1.204029598,6.128789178,1.224600493,1.234291453,0.98048583,2.31946777,0,1.088819474,1.149207893,1.15082251,1.172476096,1.402514503,1.403170191,rejected,0
258,CLMN,0,0.660662152,0.641882882,1.154071558,0.872261852,1.10281623,1.047854182,0,0.315717832,0.515100895,0.806969074,0.882314252,0.965627985,1.007473303,rejected,0
259,CLMP,0,1.115309355,1.088204517,1.05666052,1.014439523,1.299697645,1.624704774,0,0.766855041,1.10748664,1.17190338,1.204351386,1.371313566,1.634407433,rejected,0
260,CLN6,0,0.687603412,0.703299515,1.009877617,1.082918898,1.211435701,1.150158189,0,0.42352535,0.528422725,0.939275925,1.047868454,1.091823617,1.116827924,rejected,0
261,CLSPN,0,0.545812318,0.366895895,0.728173877,1.09385446,0.948118476,0.877921097,0,0.281464821,0.319508129,0.781451328,0.94300061,0.94933205,1.008837841,rejected,0
262,CLUH,0,0.662443251,0.940798079,0.800222869,1.183741685,1.006477098,1.169667539,0,0.398695595,0.596019352,0.604599289,0.807045208,0.978056204,0.978872986,rejected,0
263,CNTNAP1,0,0.936023399,1.027364671,1.031993244,1.197754286,1.046572651,1.48050071,0,0.724462278,0.80386467,0.923423863,1.123800796,1.166657253,2.200281793,rejected,0
264,CNTNAP3,0,0.793671155,1.060873051,1.035816566,1.080932827,1.265710222,1.361710313,0,0.80637561,0.891546122,0.94044277,1.269797128,1.451619188,1.598426217,rejected,0
265,CNTRL,0,0.904025143,1.058703459,1.15977162,1.053941949,1.384630353,1.829656879,0,0.855453768,0.959352867,1.098822389,1.180036002,1.461928865,1.937067341,rejected,0
266,COBLL1,0,0.879453538,0.745405492,1.170338029,1.024742259,0.939596436,1.073635611,0,0.397196378,0.750652473,0.807016083,0.919324349,1.038182034,1.049541725,rejected,0
